project_name,project_url,user_name
Super-Template-Tetris,git@github.com:mattbierner/Super-Template-Tetris.git,mattbierner
atria,git@github.com:Ableton/atria.git,Ableton
LucenePlusPlus,git@github.com:luceneplusplus/LucenePlusPlus.git,luceneplusplus
Cell,git@github.com:JoeyDeVries/Cell.git,JoeyDeVries
libco,git@github.com:tencent-wechat/libco.git,tencent-wechat
seasocks,git@github.com:mattgodbolt/seasocks.git,mattgodbolt
MathGeoLib,git@github.com:juj/MathGeoLib.git,juj
gtsam,git@github.com:borglab/gtsam.git,borglab
named-operator,git@github.com:klmr/named-operator.git,klmr
Okasaki,git@github.com:BartoszMilewski/Okasaki.git,BartoszMilewski
libmc,git@github.com:douban/libmc.git,douban
anax,git@github.com:miguelmartin75/anax.git,miguelmartin75
simpleini,git@github.com:brofield/simpleini.git,brofield
Kernel-Bridge,git@github.com:HoShiMin/Kernel-Bridge.git,HoShiMin
easywsclient,git@github.com:dhbaird/easywsclient.git,dhbaird
coho,git@github.com:webcoyote/coho.git,webcoyote
cpp11-on-multicore,git@github.com:preshing/cpp11-on-multicore.git,preshing
svpng,git@github.com:miloyip/svpng.git,miloyip
mull,git@github.com:mull-project/mull.git,mull-project
turf,git@github.com:preshing/turf.git,preshing
pystring,git@github.com:imageworks/pystring.git,imageworks
caffe2_cpp_tutorial,git@github.com:leonardvandriel/caffe2_cpp_tutorial.git,leonardvandriel
qmf,git@github.com:quora/qmf.git,quora
rtmidi,git@github.com:thestk/rtmidi.git,thestk
pagmo2,git@github.com:esa/pagmo2.git,esa
zxing-cpp,git@github.com:glassechidna/zxing-cpp.git,glassechidna
inja,git@github.com:pantor/inja.git,pantor
hvpp,git@github.com:wbenny/hvpp.git,wbenny
AI-Toolbox,git@github.com:Svalorzen/AI-Toolbox.git,Svalorzen
Mesh-processing-library,git@github.com:microsoft/Mesh-processing-library.git,microsoft
StandardCplusplus,git@github.com:maniacbug/StandardCplusplus.git,maniacbug
freeopcua,git@github.com:FreeOpcUa/freeopcua.git,FreeOpcUa
trompeloeil,git@github.com:rollbear/trompeloeil.git,rollbear
macchina.io,git@github.com:macchina-io/macchina.io.git,macchina-io
huestacean,git@github.com:BradyBrenot/huestacean.git,BradyBrenot
unittest-cpp,git@github.com:unittest-cpp/unittest-cpp.git,unittest-cpp
QR-Code-Encoder-for-Objective-C,git@github.com:myang-git/QR-Code-Encoder-for-Objective-C.git,myang-git
Kratos,git@github.com:KratosMultiphysics/Kratos.git,KratosMultiphysics
chromaprint,git@github.com:acoustid/chromaprint.git,acoustid
cppnow_presentations_2014,git@github.com:boostcon/cppnow_presentations_2014.git,boostcon
curlcpp,git@github.com:JosephP91/curlcpp.git,JosephP91
gpu-fluid,git@github.com:tunabrain/gpu-fluid.git,tunabrain
tabulate,git@github.com:p-ranav/tabulate.git,p-ranav
otclient,git@github.com:edubart/otclient.git,edubart
sml,git@github.com:boost-experimental/sml.git,boost-experimental
CPP-Reflection,git@github.com:AustinBrunkhorst/CPP-Reflection.git,AustinBrunkhorst
functionsimsearch,git@github.com:googleprojectzero/functionsimsearch.git,googleprojectzero
vcglib,git@github.com:cnr-isti-vclab/vcglib.git,cnr-isti-vclab
cctz,git@github.com:google/cctz.git,google
psi4,git@github.com:psi4/psi4.git,psi4
mstch,git@github.com:no1msd/mstch.git,no1msd
Fido,git@github.com:FidoProject/Fido.git,FidoProject
metashell,git@github.com:metashell/metashell.git,metashell
brown-cluster,git@github.com:percyliang/brown-cluster.git,percyliang
DataFrame,git@github.com:hosseinmoein/DataFrame.git,hosseinmoein
superviseddescent,git@github.com:patrikhuber/superviseddescent.git,patrikhuber
Lilith,git@github.com:werkamsus/Lilith.git,werkamsus
dragonffi,git@github.com:aguinet/dragonffi.git,aguinet
Tonic,git@github.com:TonicAudio/Tonic.git,TonicAudio
patterns,git@github.com:mpark/patterns.git,mpark
pdbex,git@github.com:wbenny/pdbex.git,wbenny
disruptor--,git@github.com:fsaintjacques/disruptor--.git,fsaintjacques
math,git@github.com:stan-dev/math.git,stan-dev
pcg-cpp,git@github.com:imneme/pcg-cpp.git,imneme
RosettaStone,git@github.com:utilForever/RosettaStone.git,utilForever
swiftpp,git@github.com:sandym/swiftpp.git,sandym
shedskin,git@github.com:shedskin/shedskin.git,shedskin
libopenshot,git@github.com:OpenShot/libopenshot.git,OpenShot
cpbook-code,git@github.com:stevenhalim/cpbook-code.git,stevenhalim
RottenPotatoNG,git@github.com:breenmachine/RottenPotatoNG.git,breenmachine
design-patterns-cpp,git@github.com:JakubVojvoda/design-patterns-cpp.git,JakubVojvoda
CppMicroServices,git@github.com:CppMicroServices/CppMicroServices.git,CppMicroServices
reactphysics3d,git@github.com:DanielChappuis/reactphysics3d.git,DanielChappuis
ecst,git@github.com:SuperV1234/ecst.git,SuperV1234
word2vec,git@github.com:jdeng/word2vec.git,jdeng
transwarp,git@github.com:bloomen/transwarp.git,bloomen
optional,git@github.com:TartanLlama/optional.git,TartanLlama
variant,git@github.com:mpark/variant.git,mpark
globjects,git@github.com:cginternals/globjects.git,cginternals
sourceweb,git@github.com:rprichard/sourceweb.git,rprichard
Engine,git@github.com:HeliumProject/Engine.git,HeliumProject
tinyformat,git@github.com:c42f/tinyformat.git,c42f
ponder,git@github.com:billyquith/ponder.git,billyquith
openvpn3,git@github.com:OpenVPN/openvpn3.git,OpenVPN
midifile,git@github.com:craigsapp/midifile.git,craigsapp
qt5-book-code,git@github.com:mutse/qt5-book-code.git,mutse
hcc,git@github.com:RadeonOpenCompute/hcc.git,RadeonOpenCompute
opengm,git@github.com:opengm/opengm.git,opengm
Algorithms,git@github.com:PetarV-/Algorithms.git,PetarV-
random,git@github.com:effolkronium/random.git,effolkronium
hopscotch-map,git@github.com:Tessil/hopscotch-map.git,Tessil
kiwi,git@github.com:nucleic/kiwi.git,nucleic
LeetCode,git@github.com:liuchuo/LeetCode.git,liuchuo
spectra,git@github.com:yixuan/spectra.git,yixuan
see-phit,git@github.com:rep-movsd/see-phit.git,rep-movsd
copperspice,git@github.com:copperspice/copperspice.git,copperspice
argparse,git@github.com:p-ranav/argparse.git,p-ranav
waifu2x-converter-cpp,git@github.com:WL-Amigo/waifu2x-converter-cpp.git,WL-Amigo
tweeny,git@github.com:mobius3/tweeny.git,mobius3
sqlite3pp,git@github.com:iwongu/sqlite3pp.git,iwongu
libnode,git@github.com:plenluno/libnode.git,plenluno
EWAHBoolArray,git@github.com:lemire/EWAHBoolArray.git,lemire
ensmallen,git@github.com:mlpack/ensmallen.git,mlpack
pc_wechat_hook,git@github.com:hedada-hc/pc_wechat_hook.git,hedada-hc
DesignPatterns,git@github.com:Waleon/DesignPatterns.git,Waleon
kys-cpp,git@github.com:scarsty/kys-cpp.git,scarsty
SG14,git@github.com:WG21-SG14/SG14.git,WG21-SG14
cilantro,git@github.com:kzampog/cilantro.git,kzampog
ormpp,git@github.com:qicosmos/ormpp.git,qicosmos
ffead-cpp,git@github.com:sumeetchhetri/ffead-cpp.git,sumeetchhetri
face-alignment-in-3000fps,git@github.com:yulequan/face-alignment-in-3000fps.git,yulequan
ctti,git@github.com:Manu343726/ctti.git,Manu343726
bundle,git@github.com:r-lyeh-archived/bundle.git,r-lyeh-archived
pytorch-cpp,git@github.com:warmspringwinds/pytorch-cpp.git,warmspringwinds
Exercises-Solutions,git@github.com:HandsOnOpenCL/Exercises-Solutions.git,HandsOnOpenCL
poac,git@github.com:poacpm/poac.git,poacpm
cerl,git@github.com:qiniu/cerl.git,qiniu
maxent,git@github.com:lzhang10/maxent.git,lzhang10
simdb,git@github.com:LiveAsynchronousVisualizedArchitecture/simdb.git,LiveAsynchronousVisualizedArchitecture
thread-pool-cpp,git@github.com:inkooboo/thread-pool-cpp.git,inkooboo
Handmade-Math,git@github.com:HandmadeMath/Handmade-Math.git,HandmadeMath
pinjectra,git@github.com:SafeBreach-Labs/pinjectra.git,SafeBreach-Labs
OpenCppCoverage,git@github.com:OpenCppCoverage/OpenCppCoverage.git,OpenCppCoverage
termcolor,git@github.com:ikalnytskyi/termcolor.git,ikalnytskyi
SkyFire.406a,git@github.com:ProjectSkyfire/SkyFire.406a.git,ProjectSkyfire
vcflib,git@github.com:vcflib/vcflib.git,vcflib
px,git@github.com:pplux/px.git,pplux
DragonBonesCPP,git@github.com:DragonBones/DragonBonesCPP.git,DragonBones
jsonxx,git@github.com:hjiang/jsonxx.git,hjiang
falcon,git@github.com:rjpower/falcon.git,rjpower
robin-hood-hashing,git@github.com:martinus/robin-hood-hashing.git,martinus
caffe_rtpose,git@github.com:CMU-Perceptual-Computing-Lab/caffe_rtpose.git,CMU-Perceptual-Computing-Lab
libpqxx,git@github.com:jtv/libpqxx.git,jtv
tacopie,git@github.com:Cylix/tacopie.git,Cylix
expected,git@github.com:TartanLlama/expected.git,TartanLlama
libdnn,git@github.com:poweic/libdnn.git,poweic
PBCharacterMovement,git@github.com:ProjectBorealis/PBCharacterMovement.git,ProjectBorealis
restinio,git@github.com:Stiffstream/restinio.git,Stiffstream
NanoLog,git@github.com:Iyengar111/NanoLog.git,Iyengar111
DS_Code,git@github.com:xuzhezhaozhao/DS_Code.git,xuzhezhaozhao
tango-examples-c,git@github.com:googlearchive/tango-examples-c.git,googlearchive
qhttp,git@github.com:azadkuh/qhttp.git,azadkuh
libSDL2pp,git@github.com:libSDL2pp/libSDL2pp.git,libSDL2pp
iv,git@github.com:Constellation/iv.git,Constellation
CPPHelper,git@github.com:Chuyu-Team/CPPHelper.git,Chuyu-Team
SSVOpenHexagon,git@github.com:SuperV1234/SSVOpenHexagon.git,SuperV1234
BehaviorTree.CPP,git@github.com:BehaviorTree/BehaviorTree.CPP.git,BehaviorTree
libhttpserver,git@github.com:etr/libhttpserver.git,etr
Bolt,git@github.com:HSA-Libraries/Bolt.git,HSA-Libraries
open-api-v3-sdk,git@github.com:okcoin-okex/open-api-v3-sdk.git,okcoin-okex
redox,git@github.com:hmartiro/redox.git,hmartiro
Vlpp,git@github.com:vczh-libraries/Vlpp.git,vczh-libraries
OpenSiv3D,git@github.com:Siv3D/OpenSiv3D.git,Siv3D
PicoSHA2,git@github.com:okdshin/PicoSHA2.git,okdshin
psychec,git@github.com:ltcmelo/psychec.git,ltcmelo
hayai,git@github.com:nickbruun/hayai.git,nickbruun
lua-intf,git@github.com:SteveKChiu/lua-intf.git,SteveKChiu
Effective-Modern-Cpp,git@github.com:BartVandewoestyne/Effective-Modern-Cpp.git,BartVandewoestyne
ARK,git@github.com:ArkNX/ARK.git,ArkNX
nodecpp-demo,git@github.com:freezer333/nodecpp-demo.git,freezer333
stackless_coroutine,git@github.com:jbandela/stackless_coroutine.git,jbandela
pe-parse,git@github.com:trailofbits/pe-parse.git,trailofbits
robin-map,git@github.com:Tessil/robin-map.git,Tessil
coroutine,git@github.com:tonbit/coroutine.git,tonbit
QSyncthingTray,git@github.com:sieren/QSyncthingTray.git,sieren
aquila,git@github.com:zsiciarz/aquila.git,zsiciarz
MTCNN,git@github.com:foreverYoungGitHub/MTCNN.git,foreverYoungGitHub
executors,git@github.com:chriskohlhoff/executors.git,chriskohlhoff
QQrobot,git@github.com:vipjeffreylee/QQrobot.git,vipjeffreylee
BlueshiftEngine,git@github.com:PolygonTek/BlueshiftEngine.git,PolygonTek
vigra,git@github.com:ukoethe/vigra.git,ukoethe
ngrest,git@github.com:loentar/ngrest.git,loentar
sim,git@github.com:ideawu/sim.git,ideawu
CppVerbalExpressions,git@github.com:VerbalExpressions/CppVerbalExpressions.git,VerbalExpressions
Hypodermic,git@github.com:ybainier/Hypodermic.git,ybainier
NamedType,git@github.com:joboccara/NamedType.git,joboccara
ProjectTox-Qt-GUI,git@github.com:nurupo/ProjectTox-Qt-GUI.git,nurupo
cli,git@github.com:daniele77/cli.git,daniele77
cesium-terrain-builder,git@github.com:geo-data/cesium-terrain-builder.git,geo-data
cpp-sort,git@github.com:Morwenn/cpp-sort.git,Morwenn
nn,git@github.com:dropbox/nn.git,dropbox
prometheus-cpp,git@github.com:jupp0r/prometheus-cpp.git,jupp0r
CPPWebFramework,git@github.com:HerikLyma/CPPWebFramework.git,HerikLyma
Squally,git@github.com:Squalr/Squally.git,Squalr
completely-unscientific-benchmarks,git@github.com:frol/completely-unscientific-benchmarks.git,frol
DirectX11-With-Windows-SDK,git@github.com:MKXJun/DirectX11-With-Windows-SDK.git,MKXJun
obfusion,git@github.com:kgretzky/obfusion.git,kgretzky
TrojanCockroach,git@github.com:MinhasKamal/TrojanCockroach.git,MinhasKamal
cppkafka,git@github.com:mfontanini/cppkafka.git,mfontanini
llvm-cbe,git@github.com:JuliaComputing/llvm-cbe.git,JuliaComputing
libnop,git@github.com:google/libnop.git,google
FastBinaryEncoding,git@github.com:chronoxor/FastBinaryEncoding.git,chronoxor
cpp-driver,git@github.com:datastax/cpp-driver.git,datastax
mineserver,git@github.com:fador/mineserver.git,fador
lest,git@github.com:martinmoene/lest.git,martinmoene
hedley,git@github.com:nemequ/hedley.git,nemequ
log4z,git@github.com:zsummer/log4z.git,zsummer
libmorton,git@github.com:Forceflow/libmorton.git,Forceflow
sql-parser,git@github.com:hyrise/sql-parser.git,hyrise
bamtools,git@github.com:pezmaster31/bamtools.git,pezmaster31
triSYCL,git@github.com:triSYCL/triSYCL.git,triSYCL
CastXML,git@github.com:CastXML/CastXML.git,CastXML
Kvasir,git@github.com:kvasir-io/Kvasir.git,kvasir-io
CMock,git@github.com:ThrowTheSwitch/CMock.git,ThrowTheSwitch
comfortable-swipe,git@github.com:Hikari9/comfortable-swipe.git,Hikari9
sylar,git@github.com:sylar-yin/sylar.git,sylar-yin
restc-cpp,git@github.com:jgaa/restc-cpp.git,jgaa
resiprocate,git@github.com:resiprocate/resiprocate.git,resiprocate
distortos,git@github.com:DISTORTEC/distortos.git,DISTORTEC
emilib,git@github.com:emilk/emilib.git,emilk
UEWebsocket,git@github.com:feixuwu/UEWebsocket.git,feixuwu
cppcodec,git@github.com:tplgy/cppcodec.git,tplgy
pyemd,git@github.com:wmayner/pyemd.git,wmayner
opencv_tutorial,git@github.com:gloomyfish1998/opencv_tutorial.git,gloomyfish1998
rbm-mnist,git@github.com:jdeng/rbm-mnist.git,jdeng
pipes,git@github.com:joboccara/pipes.git,joboccara
NuDB,git@github.com:CPPAlliance/NuDB.git,CPPAlliance
cnl,git@github.com:johnmcfarlane/cnl.git,johnmcfarlane
redis-cpp17,git@github.com:danielshaving/redis-cpp17.git,danielshaving
reckless,git@github.com:mattiasflodin/reckless.git,mattiasflodin
ci_helloworld,git@github.com:ainfosec/ci_helloworld.git,ainfosec
modern,git@github.com:kennykerr/modern.git,kennykerr
Mesh-processing-library,git@github.com:hhoppe/Mesh-processing-library.git,hhoppe
astar-algorithm-cpp,git@github.com:justinhj/astar-algorithm-cpp.git,justinhj
pytorch-cpp-rl,git@github.com:Omegastick/pytorch-cpp-rl.git,Omegastick
svgpp,git@github.com:svgpp/svgpp.git,svgpp
tinyfsm,git@github.com:digint/tinyfsm.git,digint
jsoncons,git@github.com:danielaparker/jsoncons.git,danielaparker
SkyFire_548,git@github.com:ProjectSkyfire/SkyFire_548.git,ProjectSkyfire
tgbot-cpp,git@github.com:reo7sp/tgbot-cpp.git,reo7sp
google-api-cpp-client,git@github.com:google/google-api-cpp-client.git,google
cmake-templates,git@github.com:district10/cmake-templates.git,district10
cat,git@github.com:awgn/cat.git,awgn
WebRtc.NET,git@github.com:radioman/WebRtc.NET.git,radioman
nonius,git@github.com:libnonius/nonius.git,libnonius
CodeCompass,git@github.com:Ericsson/CodeCompass.git,Ericsson
opensim-core,git@github.com:opensim-org/opensim-core.git,opensim-org
fix8,git@github.com:fix8/fix8.git,fix8
delaunay-triangulation,git@github.com:Bl4ckb0ne/delaunay-triangulation.git,Bl4ckb0ne
gason,git@github.com:vivkin/gason.git,vivkin
engine,git@github.com:StarEngine/engine.git,StarEngine
TeamViewer_Permissions_Hook_V1,git@github.com:gellin/TeamViewer_Permissions_Hook_V1.git,gellin
variant,git@github.com:mapbox/variant.git,mapbox
autodiff,git@github.com:autodiff/autodiff.git,autodiff
uThreads,git@github.com:samanbarghi/uThreads.git,samanbarghi
amgcl,git@github.com:ddemidov/amgcl.git,ddemidov
SaferCPlusPlus,git@github.com:duneroadrunner/SaferCPlusPlus.git,duneroadrunner
RetinaFace-Cpp,git@github.com:Charrin/RetinaFace-Cpp.git,Charrin
crossguid,git@github.com:graeme-hill/crossguid.git,graeme-hill
nyaa-nodejs-demo,git@github.com:XadillaX/nyaa-nodejs-demo.git,XadillaX
sirikali,git@github.com:mhogomchungu/sirikali.git,mhogomchungu
TGUI,git@github.com:texus/TGUI.git,texus
SceneLib2,git@github.com:hanmekim/SceneLib2.git,hanmekim
souffle,git@github.com:souffle-lang/souffle.git,souffle-lang
cusplibrary,git@github.com:cusplibrary/cusplibrary.git,cusplibrary
pokerth,git@github.com:pokerth/pokerth.git,pokerth
SierraBreeze,git@github.com:ishovkun/SierraBreeze.git,ishovkun
ultramemcache,git@github.com:esnme/ultramemcache.git,esnme
rgf,git@github.com:RGF-team/rgf.git,RGF-team
libdynd,git@github.com:libdynd/libdynd.git,libdynd
Viry3D,git@github.com:stackos/Viry3D.git,stackos
TerrainEngine-OpenGL,git@github.com:fede-vaccaro/TerrainEngine-OpenGL.git,fede-vaccaro
yasio,git@github.com:simdsoft/yasio.git,simdsoft
Adafruit_CC3000_Library,git@github.com:adafruit/Adafruit_CC3000_Library.git,adafruit
minpt,git@github.com:hi2p-perim/minpt.git,hi2p-perim
drafter,git@github.com:apiaryio/drafter.git,apiaryio
Optional,git@github.com:akrzemi1/Optional.git,akrzemi1
cista,git@github.com:felixguendling/cista.git,felixguendling
GreedySnake,git@github.com:silence1772/GreedySnake.git,silence1772
dod-playground,git@github.com:aras-p/dod-playground.git,aras-p
mysql-connector-cpp,git@github.com:mysql/mysql-connector-cpp.git,mysql
hello_tf_c_api,git@github.com:Neargye/hello_tf_c_api.git,Neargye
mapreduce,git@github.com:cdmh/mapreduce.git,cdmh
splinter,git@github.com:bgrimstad/splinter.git,bgrimstad
SharpNeedle,git@github.com:ChadSki/SharpNeedle.git,ChadSki
libbf,git@github.com:mavam/libbf.git,mavam
ECS,git@github.com:redxdev/ECS.git,redxdev
Algos,git@github.com:faheel/Algos.git,faheel
MPMCQueue,git@github.com:rigtorp/MPMCQueue.git,rigtorp
opencv-code,git@github.com:bsdnoobz/opencv-code.git,bsdnoobz
pitchfork,git@github.com:vector-of-bool/pitchfork.git,vector-of-bool
immutable-cpp,git@github.com:rsms/immutable-cpp.git,rsms
json,git@github.com:taocpp/json.git,taocpp
nupic.core,git@github.com:numenta/nupic.core.git,numenta
tinyply,git@github.com:ddiakopoulos/tinyply.git,ddiakopoulos
optim,git@github.com:kthohr/optim.git,kthohr
CodingInterviewsNotes,git@github.com:yzhu798/CodingInterviewsNotes.git,yzhu798
cinolib,git@github.com:mlivesu/cinolib.git,mlivesu
stereo-calibration,git@github.com:sourishg/stereo-calibration.git,sourishg
co2,git@github.com:jamboree/co2.git,jamboree
tiny-process-library,git@github.com:eidheim/tiny-process-library.git,eidheim
qxmpp,git@github.com:qxmpp-project/qxmpp.git,qxmpp-project
face-alignment-at-3000fps,git@github.com:freesouls/face-alignment-at-3000fps.git,freesouls
towr,git@github.com:ethz-adrl/towr.git,ethz-adrl
exprtk,git@github.com:ArashPartow/exprtk.git,ArashPartow
thread-pool,git@github.com:mtrebi/thread-pool.git,mtrebi
libcopp,git@github.com:owt5008137/libcopp.git,owt5008137
thunder-trader,git@github.com:solopointer/thunder-trader.git,solopointer
boolinq,git@github.com:k06a/boolinq.git,k06a
ClanLib,git@github.com:sphair/ClanLib.git,sphair
v8plus,git@github.com:joyent/v8plus.git,joyent
HeartMaze,git@github.com:neolay/HeartMaze.git,neolay
ananas,git@github.com:loveyacper/ananas.git,loveyacper
Cpp-Design-Patterns,git@github.com:liu-jianhao/Cpp-Design-Patterns.git,liu-jianhao
cpp-base64,git@github.com:ReneNyffenegger/cpp-base64.git,ReneNyffenegger
krabsetw,git@github.com:microsoft/krabsetw.git,microsoft
LeetCode,git@github.com:wisdompeak/LeetCode.git,wisdompeak
MicroPather,git@github.com:leethomason/MicroPather.git,leethomason
Competitive-Coding,git@github.com:likecs/Competitive-Coding.git,likecs
vcftools,git@github.com:vcftools/vcftools.git,vcftools
Lanqiao,git@github.com:liuchuo/Lanqiao.git,liuchuo
observable,git@github.com:ddinu/observable.git,ddinu
zmqpp,git@github.com:zeromq/zmqpp.git,zeromq
sleepy-discord,git@github.com:yourWaifu/sleepy-discord.git,yourWaifu
odeint-v2,git@github.com:headmyshoulder/odeint-v2.git,headmyshoulder
StupidKeylogger,git@github.com:MinhasKamal/StupidKeylogger.git,MinhasKamal
gtest-cmake-example,git@github.com:dmonopoly/gtest-cmake-example.git,dmonopoly
Sapphire,git@github.com:SapphireServer/Sapphire.git,SapphireServer
rcrl,git@github.com:onqtam/rcrl.git,onqtam
pytorch-cpp,git@github.com:prabhuomkar/pytorch-cpp.git,prabhuomkar
corrade,git@github.com:mosra/corrade.git,mosra
checkedc-clang,git@github.com:microsoft/checkedc-clang.git,microsoft
filesystem,git@github.com:gulrak/filesystem.git,gulrak
ThreadPool,git@github.com:nbsdx/ThreadPool.git,nbsdx
xredis,git@github.com:0xsky/xredis.git,0xsky
blinkgc,git@github.com:weolar/blinkgc.git,weolar
Boost-Cookbook,git@github.com:apolukhin/Boost-Cookbook.git,apolukhin
clip,git@github.com:dacap/clip.git,dacap
qskinny,git@github.com:uwerat/qskinny.git,uwerat
orocos_kinematics_dynamics,git@github.com:orocos/orocos_kinematics_dynamics.git,orocos
cpp-peglib,git@github.com:yhirose/cpp-peglib.git,yhirose
SmtpClient-for-Qt,git@github.com:bluetiger9/SmtpClient-for-Qt.git,bluetiger9
neoGFX,git@github.com:i42output/neoGFX.git,i42output
modm,git@github.com:modm-io/modm.git,modm-io
cmake-project-template,git@github.com:kigster/cmake-project-template.git,kigster
Richkware,git@github.com:richkmeli/Richkware.git,richkmeli
MTCNN_Caffe,git@github.com:DaFuCoding/MTCNN_Caffe.git,DaFuCoding
JNIOOR,git@github.com:HuTianQi/JNIOOR.git,HuTianQi
godot-cpp,git@github.com:GodotNativeTools/godot-cpp.git,GodotNativeTools
practice-cpp,git@github.com:jwasham/practice-cpp.git,jwasham
libosmium,git@github.com:osmcode/libosmium.git,osmcode
kdevelop,git@github.com:KDE/kdevelop.git,KDE
CPY,git@github.com:vrsperanza/CPY.git,vrsperanza
modern-cpp-tutorial,git@github.com:utilForever/modern-cpp-tutorial.git,utilForever
tsimd,git@github.com:ospray/tsimd.git,ospray
cpp-subprocess,git@github.com:arun11299/cpp-subprocess.git,arun11299
libcrafter,git@github.com:pellegre/libcrafter.git,pellegre
rl,git@github.com:roboticslibrary/rl.git,roboticslibrary
FaceDetection,git@github.com:OAID/FaceDetection.git,OAID
hemi,git@github.com:harrism/hemi.git,harrism
wasmdec,git@github.com:wwwg/wasmdec.git,wwwg
TinyWeb,git@github.com:zhenhuli/TinyWeb.git,zhenhuli
AudioFile,git@github.com:adamstark/AudioFile.git,adamstark
libnyquist,git@github.com:ddiakopoulos/libnyquist.git,ddiakopoulos
rest_rpc,git@github.com:qicosmos/rest_rpc.git,qicosmos
CPP-Crash-Course,git@github.com:rougier/CPP-Crash-Course.git,rougier
Choreograph,git@github.com:sansumbrella/Choreograph.git,sansumbrella
Thyme,git@github.com:TheAssemblyArmada/Thyme.git,TheAssemblyArmada
span-lite,git@github.com:martinmoene/span-lite.git,martinmoene
cpp-utilities,git@github.com:eteran/cpp-utilities.git,eteran
SIMDCompressionAndIntersection,git@github.com:lemire/SIMDCompressionAndIntersection.git,lemire
XenoScan,git@github.com:nickcano/XenoScan.git,nickcano
bandit,git@github.com:banditcpp/bandit.git,banditcpp
Lugdunum,git@github.com:Lugdunum3D/Lugdunum.git,Lugdunum3D
toft,git@github.com:chen3feng/toft.git,chen3feng
VulkanSceneGraph,git@github.com:vsg-dev/VulkanSceneGraph.git,vsg-dev
gordon_cnn,git@github.com:liugaolian/gordon_cnn.git,liugaolian
cbmc,git@github.com:diffblue/cbmc.git,diffblue
Cpp-Primer-Plus,git@github.com:PytLab/Cpp-Primer-Plus.git,PytLab
core,git@github.com:mnmlstc/core.git,mnmlstc
thpp,git@github.com:facebookarchive/thpp.git,facebookarchive
CJsonObject,git@github.com:Bwar/CJsonObject.git,Bwar
SuperMarioBros-C,git@github.com:MitchellSternke/SuperMarioBros-C.git,MitchellSternke
ifopt,git@github.com:ethz-adrl/ifopt.git,ethz-adrl
glTF-SDK,git@github.com:microsoft/glTF-SDK.git,microsoft
visionaray,git@github.com:szellmann/visionaray.git,szellmann
cracking-the-coding-interview,git@github.com:alexhagiopol/cracking-the-coding-interview.git,alexhagiopol
Nebula,git@github.com:Bwar/Nebula.git,Bwar
taglib-ruby,git@github.com:robinst/taglib-ruby.git,robinst
libcmaes,git@github.com:beniz/libcmaes.git,beniz
pagmo,git@github.com:esa/pagmo.git,esa
ifcplusplus,git@github.com:ifcquery/ifcplusplus.git,ifcquery
SimpleAmqpClient,git@github.com:alanxz/SimpleAmqpClient.git,alanxz
mapreduce-lite,git@github.com:wangkuiyi/mapreduce-lite.git,wangkuiyi
kangaru,git@github.com:gracicot/kangaru.git,gracicot
TinyBasicPlus,git@github.com:BleuLlama/TinyBasicPlus.git,BleuLlama
hyde,git@github.com:adobe/hyde.git,adobe
SuperString,git@github.com:btwael/SuperString.git,btwael
scriptdev2,git@github.com:scriptdev2/scriptdev2.git,scriptdev2
limbo,git@github.com:schwering/limbo.git,schwering
metaverse,git@github.com:mvs-org/metaverse.git,mvs-org
LSHBOX,git@github.com:RSIA-LIESMARS-WHU/LSHBOX.git,RSIA-LIESMARS-WHU
tracking-by-detection,git@github.com:samuelmurray/tracking-by-detection.git,samuelmurray
CppServer,git@github.com:chronoxor/CppServer.git,chronoxor
eventpp,git@github.com:wqking/eventpp.git,wqking
xorstr,git@github.com:JustasMasiulis/xorstr.git,JustasMasiulis
manif,git@github.com:artivis/manif.git,artivis
edlib,git@github.com:Martinsos/edlib.git,Martinsos
corgi,git@github.com:google/corgi.git,google
Cpp-Primer-5th-Exercises,git@github.com:jaege/Cpp-Primer-5th-Exercises.git,jaege
optional-lite,git@github.com:martinmoene/optional-lite.git,martinmoene
IPC,git@github.com:microsoft/IPC.git,microsoft
jet-live,git@github.com:ddovod/jet-live.git,ddovod
NNplusplus,git@github.com:stagadish/NNplusplus.git,stagadish
ITensor,git@github.com:ITensor/ITensor.git,ITensor
opentrade,git@github.com:opentradesolutions/opentrade.git,opentradesolutions
PackerAttacker,git@github.com:BromiumLabs/PackerAttacker.git,BromiumLabs
cpp-lru-cache,git@github.com:lamerman/cpp-lru-cache.git,lamerman
llfio,git@github.com:ned14/llfio.git,ned14
SimpleRenderEngine,git@github.com:mortennobel/SimpleRenderEngine.git,mortennobel
Amalgamate,git@github.com:vinniefalco/Amalgamate.git,vinniefalco
QRCode,git@github.com:ricmoo/QRCode.git,ricmoo
OpenVPNAdapter,git@github.com:ss-abramchuk/OpenVPNAdapter.git,ss-abramchuk
bfp,git@github.com:libcg/bfp.git,libcg
HighFive,git@github.com:BlueBrain/HighFive.git,BlueBrain
nano-signal-slot,git@github.com:NoAvailableAlias/nano-signal-slot.git,NoAvailableAlias
voxels,git@github.com:stoyannk/voxels.git,stoyannk
jni.hpp,git@github.com:mapbox/jni.hpp.git,mapbox
meta,git@github.com:skypjack/meta.git,skypjack
w,git@github.com:simonask/w.git,simonask
Easy3D,git@github.com:LiangliangNan/Easy3D.git,LiangliangNan
LAN-Share,git@github.com:abdularis/LAN-Share.git,abdularis
