project_name,project_url,user_name
intel-cmt-cat,git@github.com:intel/intel-cmt-cat.git,intel
CSpider,git@github.com:luohaha/CSpider.git,luohaha
plibsys,git@github.com:saprykin/plibsys.git,saprykin
frida-core,git@github.com:frida/frida-core.git,frida
cstring,git@github.com:cloudwu/cstring.git,cloudwu
dbus-broker,git@github.com:bus1/dbus-broker.git,bus1
vsmartcard,git@github.com:frankmorgner/vsmartcard.git,frankmorgner
cpu-internals,git@github.com:LordNoteworthy/cpu-internals.git,LordNoteworthy
x11fs,git@github.com:sdhand/x11fs.git,sdhand
uraster,git@github.com:Steve132/uraster.git,Steve132
KadNode,git@github.com:mwarning/KadNode.git,mwarning
ffi-overhead,git@github.com:dyu/ffi-overhead.git,dyu
tlse,git@github.com:eduardsui/tlse.git,eduardsui
cpp-cheat,git@github.com:cirosantilli/cpp-cheat.git,cirosantilli
rtl8821ce,git@github.com:tomaspinho/rtl8821ce.git,tomaspinho
cc-oci-runtime,git@github.com:intel/cc-oci-runtime.git,intel
tgc,git@github.com:orangeduck/tgc.git,orangeduck
colorchord,git@github.com:cnlohr/colorchord.git,cnlohr
libPusher,git@github.com:pusher/libPusher.git,pusher
libcoap,git@github.com:obgm/libcoap.git,obgm
jabberd2,git@github.com:jabberd2/jabberd2.git,jabberd2
camel,git@github.com:leonindy/camel.git,leonindy
libexpat,git@github.com:libexpat/libexpat.git,libexpat
flatcc,git@github.com:dvidelabs/flatcc.git,dvidelabs
AES,git@github.com:dhuertas/AES.git,dhuertas
CF,git@github.com:opensource-apple/CF.git,opensource-apple
cdogs-sdl,git@github.com:cxong/cdogs-sdl.git,cxong
sort,git@github.com:swenson/sort.git,swenson
IconFontCppHeaders,git@github.com:juliettef/IconFontCppHeaders.git,juliettef
kernel_common,git@github.com:aosp-mirror/kernel_common.git,aosp-mirror
webrtc-jingle-client,git@github.com:lukeweber/webrtc-jingle-client.git,lukeweber
Punity,git@github.com:martincohen/Punity.git,martincohen
azure-iot-sdk-c,git@github.com:Azure/azure-iot-sdk-c.git,Azure
ESP32_CAMERA_QR,git@github.com:donny681/ESP32_CAMERA_QR.git,donny681
gmt,git@github.com:GenericMappingTools/gmt.git,GenericMappingTools
map,git@github.com:rxi/map.git,rxi
ruby-pg,git@github.com:ged/ruby-pg.git,ged
esp8266-weather-station-color,git@github.com:ThingPulse/esp8266-weather-station-color.git,ThingPulse
geoip-api-c,git@github.com:maxmind/geoip-api-c.git,maxmind
ClangKit,git@github.com:macmade/ClangKit.git,macmade
CDE,git@github.com:pgbovine/CDE.git,pgbovine
GPRS_C_SDK,git@github.com:Ai-Thinker-Open/GPRS_C_SDK.git,Ai-Thinker-Open
vertexdb,git@github.com:stevedekorte/vertexdb.git,stevedekorte
simple2d,git@github.com:simple2d/simple2d.git,simple2d
ClangKit,git@github.com:macmade/ClangKit.git,macmade
tinyalsa,git@github.com:tinyalsa/tinyalsa.git,tinyalsa
GPRS_C_SDK,git@github.com:Ai-Thinker-Open/GPRS_C_SDK.git,Ai-Thinker-Open
vertexdb,git@github.com:stevedekorte/vertexdb.git,stevedekorte
cii,git@github.com:drh/cii.git,drh
ArduinoCore-arc32,git@github.com:arduino/ArduinoCore-arc32.git,arduino
wakaama,git@github.com:eclipse/wakaama.git,eclipse
prism,git@github.com:andreafabrizi/prism.git,andreafabrizi
Comskip,git@github.com:erikkaashoek/Comskip.git,erikkaashoek
readium-sdk,git@github.com:readium/readium-sdk.git,readium
mini-c,git@github.com:Fedjmike/mini-c.git,Fedjmike
core,git@github.com:cfengine/core.git,cfengine
hi-nginx,git@github.com:webcpp/hi-nginx.git,webcpp
AES,git@github.com:dhuertas/AES.git,dhuertas
CF,git@github.com:opensource-apple/CF.git,opensource-apple
cdogs-sdl,git@github.com:cxong/cdogs-sdl.git,cxong
IconFontCppHeaders,git@github.com:juliettef/IconFontCppHeaders.git,juliettef
webrtc-jingle-client,git@github.com:lukeweber/webrtc-jingle-client.git,lukeweber
Punity,git@github.com:martincohen/Punity.git,martincohen
core,git@github.com:metacall/core.git,metacall
vlmcsd,git@github.com:kkkgo/vlmcsd.git,kkkgo
gpredict,git@github.com:csete/gpredict.git,csete
minmea,git@github.com:kosma/minmea.git,kosma
netcat,git@github.com:diegocr/netcat.git,diegocr
nedmalloc,git@github.com:ned14/nedmalloc.git,ned14
breeze,git@github.com:zsummer/breeze.git,zsummer
SVF,git@github.com:SVF-tools/SVF.git,SVF-tools
readium-sdk,git@github.com:readium/readium-sdk.git,readium
mini-c,git@github.com:Fedjmike/mini-c.git,Fedjmike
ctf-writeups,git@github.com:david942j/ctf-writeups.git,david942j
libobjc2,git@github.com:gnustep/libobjc2.git,gnustep
graphene,git@github.com:ebassi/graphene.git,ebassi
canboat,git@github.com:canboat/canboat.git,canboat
raspi-cluster,git@github.com:rcarmo/raspi-cluster.git,rcarmo
hr-code,git@github.com:hantuzun/hr-code.git,hantuzun
nbd,git@github.com:NetworkBlockDevice/nbd.git,NetworkBlockDevice
mps,git@github.com:Ravenbrook/mps.git,Ravenbrook
mpack,git@github.com:ludocode/mpack.git,ludocode
asterisk-chan-dongle,git@github.com:bg111/asterisk-chan-dongle.git,bg111
js0n,git@github.com:quartzjer/js0n.git,quartzjer
data-structure-php-clanguage,git@github.com:elarity/data-structure-php-clanguage.git,elarity
csdr,git@github.com:ha7ilm/csdr.git,ha7ilm
portable-snippets,git@github.com:nemequ/portable-snippets.git,nemequ
CPU-X,git@github.com:X0rg/CPU-X.git,X0rg
EliteQuant_Cpp,git@github.com:EliteQuant/EliteQuant_Cpp.git,EliteQuant
json.h,git@github.com:sheredom/json.h.git,sheredom
CsToLua,git@github.com:topameng/CsToLua.git,topameng
atheme,git@github.com:atheme/atheme.git,atheme
rose,git@github.com:rose-compiler/rose.git,rose-compiler
murmur3,git@github.com:PeterScott/murmur3.git,PeterScott
scs,git@github.com:cvxgrp/scs.git,cvxgrp
KnR-The-C-Programming-Language-Solutions,git@github.com:thvdburgt/KnR-The-C-Programming-Language-Solutions.git,thvdburgt
magma,git@github.com:eudoxia0/magma.git,eudoxia0
angel2d,git@github.com:angel2d/angel2d.git,angel2d
recursive-bf,git@github.com:ufoym/recursive-bf.git,ufoym
CWE,git@github.com:Leonard-Xu/CWE.git,Leonard-Xu
CTTK,git@github.com:pornin/CTTK.git,pornin
openlibm,git@github.com:JuliaMath/openlibm.git,JuliaMath
pal,git@github.com:parallella/pal.git,parallella
EliteQuant_Cpp,git@github.com:EliteQuant/EliteQuant_Cpp.git,EliteQuant
json.h,git@github.com:sheredom/json.h.git,sheredom
CsToLua,git@github.com:topameng/CsToLua.git,topameng
CJAG,git@github.com:IAIK/CJAG.git,IAIK
atheme,git@github.com:atheme/atheme.git,atheme
qpc,git@github.com:QuantumLeaps/qpc.git,QuantumLeaps
ClassiCube,git@github.com:UnknownShadow200/ClassiCube.git,UnknownShadow200
wl-clipboard,git@github.com:bugaevc/wl-clipboard.git,bugaevc
critbit,git@github.com:agl/critbit.git,agl
basic-blockchain-programming,git@github.com:keeshux/basic-blockchain-programming.git,keeshux
XPlaneConnect,git@github.com:nasa/XPlaneConnect.git,nasa
CPU-X,git@github.com:X0rg/CPU-X.git,X0rg
EliteQuant_Cpp,git@github.com:EliteQuant/EliteQuant_Cpp.git,EliteQuant
json.h,git@github.com:sheredom/json.h.git,sheredom
CsToLua,git@github.com:topameng/CsToLua.git,topameng
atheme,git@github.com:atheme/atheme.git,atheme
rose,git@github.com:rose-compiler/rose.git,rose-compiler
qpc,git@github.com:QuantumLeaps/qpc.git,QuantumLeaps
ClassiCube,git@github.com:UnknownShadow200/ClassiCube.git,UnknownShadow200
navit,git@github.com:navit-gps/navit.git,navit-gps
CJAG,git@github.com:IAIK/CJAG.git,IAIK
atheme,git@github.com:atheme/atheme.git,atheme
qpc,git@github.com:QuantumLeaps/qpc.git,QuantumLeaps
ClassiCube,git@github.com:UnknownShadow200/ClassiCube.git,UnknownShadow200
navit,git@github.com:navit-gps/navit.git,navit-gps
wl-clipboard,git@github.com:bugaevc/wl-clipboard.git,bugaevc
critbit,git@github.com:agl/critbit.git,agl
basic-blockchain-programming,git@github.com:keeshux/basic-blockchain-programming.git,keeshux
edgefs,git@github.com:Nexenta/edgefs.git,Nexenta
libu,git@github.com:koanlogic/libu.git,koanlogic
SPI-Py,git@github.com:lthiery/SPI-Py.git,lthiery
curses,git@github.com:ruby/curses.git,ruby
hwloc,git@github.com:open-mpi/hwloc.git,open-mpi
commonmarker,git@github.com:gjtorikian/commonmarker.git,gjtorikian
cage,git@github.com:Hjdskes/cage.git,Hjdskes
interactive-c-demo,git@github.com:skeeto/interactive-c-demo.git,skeeto
cphalcon7,git@github.com:dreamsxin/cphalcon7.git,dreamsxin
CMSIS-FreeRTOS,git@github.com:ARM-software/CMSIS-FreeRTOS.git,ARM-software
dnscap,git@github.com:DNS-OARC/dnscap.git,DNS-OARC
3DEngineCpp,git@github.com:BennyQBD/3DEngineCpp.git,BennyQBD
libobjc2,git@github.com:gnustep/libobjc2.git,gnustep
canboat,git@github.com:canboat/canboat.git,canboat
raspi-cluster,git@github.com:rcarmo/raspi-cluster.git,rcarmo
chips-test,git@github.com:floooh/chips-test.git,floooh
hr-code,git@github.com:hantuzun/hr-code.git,hantuzun
nbd,git@github.com:NetworkBlockDevice/nbd.git,NetworkBlockDevice
mps,git@github.com:Ravenbrook/mps.git,Ravenbrook
AndroidUn7zip,git@github.com:hzy3774/AndroidUn7zip.git,hzy3774
mpack,git@github.com:ludocode/mpack.git,ludocode
asterisk-chan-dongle,git@github.com:bg111/asterisk-chan-dongle.git,bg111
SK_CardGame,git@github.com:iTyran/SK_CardGame.git,iTyran
vkvg,git@github.com:jpbruyere/vkvg.git,jpbruyere
murmur3,git@github.com:PeterScott/murmur3.git,PeterScott
scs,git@github.com:cvxgrp/scs.git,cvxgrp
KnR-The-C-Programming-Language-Solutions,git@github.com:thvdburgt/KnR-The-C-Programming-Language-Solutions.git,thvdburgt
angel2d,git@github.com:angel2d/angel2d.git,angel2d
gif-h,git@github.com:charlietangora/gif-h.git,charlietangora
CWE,git@github.com:Leonard-Xu/CWE.git,Leonard-Xu
CTTK,git@github.com:pornin/CTTK.git,pornin
startc,git@github.com:marssaxman/startc.git,marssaxman
ffmpeg-ruby,git@github.com:gwik/ffmpeg-ruby.git,gwik
VS-Code-STM32-IDE,git@github.com:damogranlabs/VS-Code-STM32-IDE.git,damogranlabs
semver.c,git@github.com:h2non/semver.c.git,h2non
HID-Joy-Con-Whispering,git@github.com:shinyquagsire23/HID-Joy-Con-Whispering.git,shinyquagsire23
PHP7-forp,git@github.com:Shies/PHP7-forp.git,Shies
lda-c,git@github.com:blei-lab/lda-c.git,blei-lab
compsize,git@github.com:kilobyte/compsize.git,kilobyte
prof,git@github.com:cyrus-and/prof.git,cyrus-and
fastcache,git@github.com:pbrady/fastcache.git,pbrady
rbczmq,git@github.com:methodmissing/rbczmq.git,methodmissing
GPRS_C_SDK,git@github.com:Ai-Thinker-Open/GPRS_C_SDK.git,Ai-Thinker-Open
vertexdb,git@github.com:stevedekorte/vertexdb.git,stevedekorte
tiny-compiler,git@github.com:zakirullin/tiny-compiler.git,zakirullin
cii,git@github.com:drh/cii.git,drh
wakaama,git@github.com:eclipse/wakaama.git,eclipse
prism,git@github.com:andreafabrizi/prism.git,andreafabrizi
ucx,git@github.com:openucx/ucx.git,openucx
libpg_query,git@github.com:lfittl/libpg_query.git,lfittl
libmaple,git@github.com:leaflabs/libmaple.git,leaflabs
owl,git@github.com:seemoo-lab/owl.git,seemoo-lab
Little-CMS,git@github.com:mm2/Little-CMS.git,mm2
kdtree,git@github.com:jtsiomb/kdtree.git,jtsiomb
movfuscator,git@github.com:Battelle/movfuscator.git,Battelle
21st-Century-Examples,git@github.com:b-k/21st-Century-Examples.git,b-k
cocker,git@github.com:calvinwilliams/cocker.git,calvinwilliams
HardwareVideoCodec,git@github.com:imalimin/HardwareVideoCodec.git,imalimin
WindowsHModular,git@github.com:Leandros/WindowsHModular.git,Leandros
asus-cmd,git@github.com:jduck/asus-cmd.git,jduck
AVA,git@github.com:r-lyeh/AVA.git,r-lyeh
Sparkling,git@github.com:H2CO3/Sparkling.git,H2CO3
coroutine,git@github.com:stevedekorte/coroutine.git,stevedekorte
vec,git@github.com:rxi/vec.git,rxi
doomretro,git@github.com:bradharding/doomretro.git,bradharding
CVE-2019-11932,git@github.com:dorkerdevil/CVE-2019-11932.git,dorkerdevil
rizz,git@github.com:septag/rizz.git,septag
kms-core,git@github.com:Kurento/kms-core.git,Kurento
exploit-CVE-2017-7494,git@github.com:opsxcq/exploit-CVE-2017-7494.git,opsxcq
unrealircd,git@github.com:unrealircd/unrealircd.git,unrealircd
tuntox,git@github.com:gjedeer/tuntox.git,gjedeer
ccze,git@github.com:cornet/ccze.git,cornet
ofxCcv,git@github.com:kylemcdonald/ofxCcv.git,kylemcdonald
protobuf-c-rpc,git@github.com:protobuf-c/protobuf-c-rpc.git,protobuf-c
zqf,git@github.com:qieangel2013/zqf.git,qieangel2013
OlegDB,git@github.com:infoforcefeed/OlegDB.git,infoforcefeed
WiringPi-Ruby-Legacy,git@github.com:WiringPi/WiringPi-Ruby-Legacy.git,WiringPi
pimd,git@github.com:troglobit/pimd.git,troglobit
CVE-2014-3153,git@github.com:timwr/CVE-2014-3153.git,timwr
Awesome-WiFi-CSI-Research,git@github.com:wuzhiguocarter/Awesome-WiFi-CSI-Research.git,wuzhiguocarter
speck,git@github.com:compiler-dept/speck.git,compiler-dept
PythonExtensionPatterns,git@github.com:paulross/PythonExtensionPatterns.git,paulross
Partikel_accelleration_on_GPU,git@github.com:MauriceGit/Partikel_accelleration_on_GPU.git,MauriceGit
ctf-writeups,git@github.com:david942j/ctf-writeups.git,david942j
libobjc2,git@github.com:gnustep/libobjc2.git,gnustep
graphene,git@github.com:ebassi/graphene.git,ebassi
canboat,git@github.com:canboat/canboat.git,canboat
raspi-cluster,git@github.com:rcarmo/raspi-cluster.git,rcarmo
chips-test,git@github.com:floooh/chips-test.git,floooh
hr-code,git@github.com:hantuzun/hr-code.git,hantuzun
nbd,git@github.com:NetworkBlockDevice/nbd.git,NetworkBlockDevice
mps,git@github.com:Ravenbrook/mps.git,Ravenbrook
uefi-ntfs,git@github.com:pbatard/uefi-ntfs.git,pbatard
ios-sync-client,git@github.com:mozilla-services/ios-sync-client.git,mozilla-services
reading-and-annotate-quic,git@github.com:y123456yz/reading-and-annotate-quic.git,y123456yz
cmp,git@github.com:camgunz/cmp.git,camgunz
libtnet,git@github.com:siddontang/libtnet.git,siddontang
SPI-Py,git@github.com:lthiery/SPI-Py.git,lthiery
MAC-Telnet,git@github.com:haakonnessjoen/MAC-Telnet.git,haakonnessjoen
android-chat-starter,git@github.com:madhur/android-chat-starter.git,madhur
commonmarker,git@github.com:gjtorikian/commonmarker.git,gjtorikian
pcg-c-basic,git@github.com:imneme/pcg-c-basic.git,imneme
certlint,git@github.com:awslabs/certlint.git,awslabs
canopus,git@github.com:satellogic/canopus.git,satellogic
libspng,git@github.com:randy408/libspng.git,randy408
twitcurl,git@github.com:swatkat/twitcurl.git,swatkat
tldr-cpp-client,git@github.com:tldr-pages/tldr-cpp-client.git,tldr-pages
Cinder-Kinect,git@github.com:cinder/Cinder-Kinect.git,cinder
Q-Operating-System,git@github.com:raphydaphy/Q-Operating-System.git,raphydaphy
kvo-block-binding,git@github.com:rayh/kvo-block-binding.git,rayh
fe,git@github.com:rxi/fe.git,rxi
psiphon,git@github.com:thispc/psiphon.git,thispc
brainfuck,git@github.com:fabianishere/brainfuck.git,fabianishere
tinygltfloader,git@github.com:syoyo/tinygltfloader.git,syoyo
daemon,git@github.com:jirihnidek/daemon.git,jirihnidek
SpectrePoC,git@github.com:crozone/SpectrePoC.git,crozone
ctrlp-cmatcher,git@github.com:JazzCore/ctrlp-cmatcher.git,JazzCore
arduino-serial,git@github.com:todbot/arduino-serial.git,todbot
shineframe,git@github.com:shineframe/shineframe.git,shineframe
charybdis,git@github.com:charybdis-ircd/charybdis.git,charybdis-ircd
PHP-Backdoor,git@github.com:Paradoxis/PHP-Backdoor.git,Paradoxis
InsecureProgramming,git@github.com:deadbits/InsecureProgramming.git,deadbits
arb,git@github.com:fredrik-johansson/arb.git,fredrik-johansson
ichbins,git@github.com:darius/ichbins.git,darius
mpich,git@github.com:pmodels/mpich.git,pmodels
node-i2c,git@github.com:kelly/node-i2c.git,kelly
cloud-kernel,git@github.com:alibaba/cloud-kernel.git,alibaba
openslide,git@github.com:openslide/openslide.git,openslide
Clight,git@github.com:FedeDP/Clight.git,FedeDP
breadwallet-core,git@github.com:breadwallet/breadwallet-core.git,breadwallet
ocilib,git@github.com:vrogier/ocilib.git,vrogier
TinySoundFont,git@github.com:schellingb/TinySoundFont.git,schellingb
arb,git@github.com:fredrik-johansson/arb.git,fredrik-johansson
ichbins,git@github.com:darius/ichbins.git,darius
mpich,git@github.com:pmodels/mpich.git,pmodels
node-i2c,git@github.com:kelly/node-i2c.git,kelly
openslide,git@github.com:openslide/openslide.git,openslide
Clight,git@github.com:FedeDP/Clight.git,FedeDP
breadwallet-core,git@github.com:breadwallet/breadwallet-core.git,breadwallet
ocilib,git@github.com:vrogier/ocilib.git,vrogier
TinySoundFont,git@github.com:schellingb/TinySoundFont.git,schellingb
rethink-c,git@github.com:hutusi/rethink-c.git,hutusi
doom,git@github.com:vlang/doom.git,vlang
phonegap-plugin-fast-canvas,git@github.com:phonegap/phonegap-plugin-fast-canvas.git,phonegap
hub-ctrl.c,git@github.com:codazoda/hub-ctrl.c.git,codazoda
tcc,git@github.com:LuaDist/tcc.git,LuaDist
NISwGSP,git@github.com:nothinglo/NISwGSP.git,nothinglo
WjCryptLib,git@github.com:WaterJuice/WjCryptLib.git,WaterJuice
cantact-fw,git@github.com:linklayer/cantact-fw.git,linklayer
capsicum-linux,git@github.com:google/capsicum-linux.git,google
libtelnet,git@github.com:seanmiddleditch/libtelnet.git,seanmiddleditch
Bogart,git@github.com:tyler/Bogart.git,tyler
mod_cloudflare,git@github.com:cloudflare/mod_cloudflare.git,cloudflare
chibicc,git@github.com:rui314/chibicc.git,rui314
MagicCamera3,git@github.com:cangwang/MagicCamera3.git,cangwang
SoftI2CMaster,git@github.com:felias-fogg/SoftI2CMaster.git,felias-fogg
c-periphery,git@github.com:vsergeev/c-periphery.git,vsergeev
nginx-http-echo-module,git@github.com:wujunze/nginx-http-echo-module.git,wujunze
commander,git@github.com:clibs/commander.git,clibs
DLNA,git@github.com:FuruyamaTakeshi/DLNA.git,FuruyamaTakeshi
onyx-the-black-cat,git@github.com:gdbinit/onyx-the-black-cat.git,gdbinit
libwebsock,git@github.com:payden/libwebsock.git,payden
tiny-bignum-c,git@github.com:kokke/tiny-bignum-c.git,kokke
ringbuf,git@github.com:rmind/ringbuf.git,rmind
cpu60,git@github.com:wkoszek/cpu60.git,wkoszek
idCreator,git@github.com:crosg/idCreator.git,crosg
airspyone_host,git@github.com:airspy/airspyone_host.git,airspy
cs140e-win19,git@github.com:dddrrreee/cs140e-win19.git,dddrrreee
hap-qt-codec,git@github.com:Vidvox/hap-qt-codec.git,Vidvox
kcgi,git@github.com:kristapsdz/kcgi.git,kristapsdz
multipart-parser-c,git@github.com:iafonov/multipart-parser-c.git,iafonov
LDPC-codes,git@github.com:radfordneal/LDPC-codes.git,radfordneal
idCreator,git@github.com:crosg/idCreator.git,crosg
One-Core-Api,git@github.com:Skulltrail192/One-Core-Api.git,Skulltrail192
glewlwyd,git@github.com:babelouest/glewlwyd.git,babelouest
airspyone_host,git@github.com:airspy/airspyone_host.git,airspy
coremark,git@github.com:eembc/coremark.git,eembc
hap-qt-codec,git@github.com:Vidvox/hap-qt-codec.git,Vidvox
kcgi,git@github.com:kristapsdz/kcgi.git,kristapsdz
multipart-parser-c,git@github.com:iafonov/multipart-parser-c.git,iafonov
ethers.objc,git@github.com:ethers-io/ethers.objc.git,ethers-io
cryptoauthlib,git@github.com:MicrochipTech/cryptoauthlib.git,MicrochipTech
mod_cloudflare,git@github.com:cloudflare/mod_cloudflare.git,cloudflare
libbloom,git@github.com:jvirkki/libbloom.git,jvirkki
MagicCamera3,git@github.com:cangwang/MagicCamera3.git,cangwang
Let-s-build-a-compiler,git@github.com:lotabout/Let-s-build-a-compiler.git,lotabout
SoftI2CMaster,git@github.com:felias-fogg/SoftI2CMaster.git,felias-fogg
c-periphery,git@github.com:vsergeev/c-periphery.git,vsergeev
nginx-http-echo-module,git@github.com:wujunze/nginx-http-echo-module.git,wujunze
commander,git@github.com:clibs/commander.git,clibs
DLNA,git@github.com:FuruyamaTakeshi/DLNA.git,FuruyamaTakeshi
onyx-the-black-cat,git@github.com:gdbinit/onyx-the-black-cat.git,gdbinit
cuwo,git@github.com:matpow2/cuwo.git,matpow2
seamoptimizer,git@github.com:ands/seamoptimizer.git,ands
Algoritmos-e-Estruturas-de-Dados,git@github.com:kelvins/Algoritmos-e-Estruturas-de-Dados.git,kelvins
Arduino_Camera_Control,git@github.com:felis/Arduino_Camera_Control.git,felis
cordova-plugin-zip,git@github.com:MobileChromeApps/cordova-plugin-zip.git,MobileChromeApps
ks265codec,git@github.com:ksvc/ks265codec.git,ksvc
functionalC,git@github.com:cioc/functionalC.git,cioc
tinyosc,git@github.com:mhroth/tinyosc.git,mhroth
libuiohook,git@github.com:kwhat/libuiohook.git,kwhat
flingfd,git@github.com:sharvil/flingfd.git,sharvil
SPI-Py,git@github.com:lthiery/SPI-Py.git,lthiery
curses,git@github.com:ruby/curses.git,ruby
hwloc,git@github.com:open-mpi/hwloc.git,open-mpi
MAC-Telnet,git@github.com:haakonnessjoen/MAC-Telnet.git,haakonnessjoen
android-chat-starter,git@github.com:madhur/android-chat-starter.git,madhur
commonmarker,git@github.com:gjtorikian/commonmarker.git,gjtorikian
pcg-c-basic,git@github.com:imneme/pcg-c-basic.git,imneme
causalTree,git@github.com:susanathey/causalTree.git,susanathey
interactive-c-demo,git@github.com:skeeto/interactive-c-demo.git,skeeto
hiredis-vip,git@github.com:vipshop/hiredis-vip.git,vipshop
Let-s-build-a-compiler,git@github.com:vtudose/Let-s-build-a-compiler.git,vtudose
ffmpegCLDemo,git@github.com:codeqian/ffmpegCLDemo.git,codeqian
digital-pid-classroom-demo,git@github.com:arduinoNube/digital-pid-classroom-demo.git,arduinoNube
dracut-crypt-ssh,git@github.com:dracut-crypt-ssh/dracut-crypt-ssh.git,dracut-crypt-ssh
taintgrind,git@github.com:wmkhoo/taintgrind.git,wmkhoo
utest.h,git@github.com:sheredom/utest.h.git,sheredom
waybox,git@github.com:wizbright/waybox.git,wizbright
blog,git@github.com:tempesta-tech/blog.git,tempesta-tech
ChameleonMini-rebooted,git@github.com:iceman1001/ChameleonMini-rebooted.git,iceman1001
boneCV,git@github.com:derekmolloy/boneCV.git,derekmolloy
mariadb-connector-c,git@github.com:mariadb-corporation/mariadb-connector-c.git,mariadb-corporation
Let-s-build-a-compiler,git@github.com:vtudose/Let-s-build-a-compiler.git,vtudose
flex,git@github.com:xamarin/flex.git,xamarin
ffmpegCLDemo,git@github.com:codeqian/ffmpegCLDemo.git,codeqian
digital-pid-classroom-demo,git@github.com:arduinoNube/digital-pid-classroom-demo.git,arduinoNube
libuev,git@github.com:troglobit/libuev.git,troglobit
taintgrind,git@github.com:wmkhoo/taintgrind.git,wmkhoo
libmobi,git@github.com:bfabiszewski/libmobi.git,bfabiszewski
waybox,git@github.com:wizbright/waybox.git,wizbright
ChameleonMini-rebooted,git@github.com:iceman1001/ChameleonMini-rebooted.git,iceman1001
c-programming-a-modern-approach,git@github.com:fordea/c-programming-a-modern-approach.git,fordea
Lua-cURLv3,git@github.com:Lua-cURL/Lua-cURLv3.git,Lua-cURL
cone,git@github.com:jondgoodwin/cone.git,jondgoodwin
DES,git@github.com:tarequeh/DES.git,tarequeh
nymph,git@github.com:maelswarm/nymph.git,maelswarm
cydownload,git@github.com:borishonman/cydownload.git,borishonman
Complete-Striped-Smith-Waterman-Library,git@github.com:mengyao/Complete-Striped-Smith-Waterman-Library.git,mengyao
LuaTinker,git@github.com:zupet/LuaTinker.git,zupet
pywt,git@github.com:nigma/pywt.git,nigma
Arduino_Camera_Control,git@github.com:felis/Arduino_Camera_Control.git,felis
nginx-http-shibboleth,git@github.com:nginx-shib/nginx-http-shibboleth.git,nginx-shib
libumqtt,git@github.com:zhaojh329/libumqtt.git,zhaojh329
cbmbasic,git@github.com:mist64/cbmbasic.git,mist64
mednaffe,git@github.com:AmatCoder/mednaffe.git,AmatCoder
caja,git@github.com:mate-desktop/caja.git,mate-desktop
tty-solitaire,git@github.com:mpereira/tty-solitaire.git,mpereira
tinytest,git@github.com:joewalnes/tinytest.git,joewalnes
LC-Finder,git@github.com:lc-soft/LC-Finder.git,lc-soft
ujson4c,git@github.com:esnme/ujson4c.git,esnme
book_cprogramming,git@github.com:gurugio/book_cprogramming.git,gurugio
php-jwt,git@github.com:cdoco/php-jwt.git,cdoco
esp82xx,git@github.com:cnlohr/esp82xx.git,cnlohr
piconomix-fwlib,git@github.com:piconomix/piconomix-fwlib.git,piconomix
LuaAutoC,git@github.com:orangeduck/LuaAutoC.git,orangeduck
libmypaint,git@github.com:mypaint/libmypaint.git,mypaint
uspi,git@github.com:rsta2/uspi.git,rsta2
core_framework,git@github.com:CandyMi/core_framework.git,CandyMi
cve-2014-0038,git@github.com:saelo/cve-2014-0038.git,saelo
hlsdl,git@github.com:selsta/hlsdl.git,selsta
wise_enum,git@github.com:quicknir/wise_enum.git,quicknir
Efficient-Compression-Tool,git@github.com:fhanau/Efficient-Compression-Tool.git,fhanau
Redis-Internals,git@github.com:zpoint/Redis-Internals.git,zpoint
nymph,git@github.com:maelswarm/nymph.git,maelswarm
seamoptimizer,git@github.com:ands/seamoptimizer.git,ands
Algoritmos-e-Estruturas-de-Dados,git@github.com:kelvins/Algoritmos-e-Estruturas-de-Dados.git,kelvins
Arduino_Camera_Control,git@github.com:felis/Arduino_Camera_Control.git,felis
cordova-plugin-zip,git@github.com:MobileChromeApps/cordova-plugin-zip.git,MobileChromeApps
ks265codec,git@github.com:ksvc/ks265codec.git,ksvc
functionalC,git@github.com:cioc/functionalC.git,cioc
tinyosc,git@github.com:mhroth/tinyosc.git,mhroth
geoip,git@github.com:mtodd/geoip.git,mtodd
bls-signatures,git@github.com:Chia-Network/bls-signatures.git,Chia-Network
nginx-http-shibboleth,git@github.com:nginx-shib/nginx-http-shibboleth.git,nginx-shib
libumqtt,git@github.com:zhaojh329/libumqtt.git,zhaojh329
caja,git@github.com:mate-desktop/caja.git,mate-desktop
tty-solitaire,git@github.com:mpereira/tty-solitaire.git,mpereira
tinytest,git@github.com:joewalnes/tinytest.git,joewalnes
LC-Finder,git@github.com:lc-soft/LC-Finder.git,lc-soft
ujson4c,git@github.com:esnme/ujson4c.git,esnme
book_cprogramming,git@github.com:gurugio/book_cprogramming.git,gurugio
skipdb,git@github.com:stevedekorte/skipdb.git,stevedekorte
socks5_c,git@github.com:hmgle/socks5_c.git,hmgle
sdb,git@github.com:radareorg/sdb.git,radareorg
microtar,git@github.com:rxi/microtar.git,rxi
lexbor,git@github.com:lexbor/lexbor.git,lexbor
STM32F4_UVC_Camera,git@github.com:iliasam/STM32F4_UVC_Camera.git,iliasam
BitArray,git@github.com:noporpoise/BitArray.git,noporpoise
md4c,git@github.com:mity/md4c.git,mity
libelektra,git@github.com:ElektraInitiative/libelektra.git,ElektraInitiative
mlib,git@github.com:P-p-H-d/mlib.git,P-p-H-d
c99-to-c89,git@github.com:libav/c99-to-c89.git,libav
l3dsr,git@github.com:yahoo/l3dsr.git,yahoo
apophenia,git@github.com:b-k/apophenia.git,b-k
